side,entry_time,exit_time,entry,exit,stop,target,bars_held,reason,gross_pnl,net_pnl,ret_on_capital_pct
LONG,2026-04-09 18:10:00+00:00,2026-04-09 18:10:00+00:00,25183.25,25188.875,25159.42767857143,25188.875,1,target_25pct,11.25,8.85,0.0885
LONG,2026-04-09 18:15:00+00:00,2026-04-09 18:17:00+00:00,25176.5,25183.875,25155.866071428572,25183.875,3,target_25pct,14.75,12.35,0.1235
SHORT,2026-04-09 19:07:00+00:00,2026-04-09 19:07:00+00:00,25195.5,25193.625,25211.055357142857,25193.625,1,target_25pct,3.75,1.35,0.0135
SHORT,2026-04-09 19:15:00+00:00,2026-04-09 19:18:00+00:00,25220.75,25209.5625,25229.79107142857,25209.5625,4,target_25pct,22.375,19.975,0.19975
SHORT,2026-04-09 19:40:00+00:00,2026-04-09 19:40:00+00:00,25244.5,25237.625,25253.01785714286,25237.625,1,target_25pct,13.75,11.35,0.11349999999999999
SHORT,2026-04-09 19:54:00+00:00,2026-04-09 19:54:00+00:00,25254.75,25253.5625,25273.949107142857,25253.5625,1,target_25pct,2.375,-0.02499999999999991,-0.00024999999999999914
LONG,2026-04-09 20:09:00+00:00,2026-04-09 20:09:00+00:00,25231.5,25234.0625,25216.70089285714,25234.0625,1,target_25pct,5.125,2.725,0.02725
LONG,2026-04-09 22:50:00+00:00,2026-04-09 22:55:00+00:00,25223.25,25212.76785714286,25212.76785714286,25224.6875,6,stop,-20.964285714282596,-23.364285714282595,-0.23364285714282595
LONG,2026-04-09 23:05:00+00:00,2026-04-09 23:07:00+00:00,25199.25,25203.75,25191.235714285714,25203.75,3,target_25pct,9.0,6.6,0.066
SHORT,2026-04-09 23:53:00+00:00,2026-04-09 23:54:00+00:00,25226.0,25231.757142857143,25231.757142857143,25223.4375,2,stop,-11.514285714285506,-13.914285714285507,-0.13914285714285507
SHORT,2026-04-10 01:42:00+00:00,2026-04-10 01:54:00+00:00,25289.5,25285.3125,25298.295535714286,25285.3125,13,target_25pct,8.375,5.975,0.05975
LONG,2026-04-10 02:07:00+00:00,2026-04-10 02:07:00+00:00,25277.25,25279.8125,25270.824107142857,25279.8125,1,target_25pct,5.125,2.725,0.02725
LONG,2026-04-10 02:23:00+00:00,2026-04-10 02:23:00+00:00,25260.25,25263.3125,25251.475892857143,25263.3125,1,target_25pct,6.125,3.725,0.03725
SHORT,2026-04-10 03:18:00+00:00,2026-04-10 03:18:00+00:00,25284.0,25282.75,25288.139285714286,25282.75,1,target_25pct,2.5,0.10000000000000009,0.0010000000000000009
LONG,2026-04-10 04:27:00+00:00,2026-04-10 04:30:00+00:00,25276.5,25279.375,25272.545535714286,25279.375,4,target_25pct,5.75,3.35,0.0335
LONG,2026-04-10 06:43:00+00:00,2026-04-10 06:45:00+00:00,25230.75,25232.625,25223.44375,25232.625,3,target_25pct,3.75,1.35,0.0135
LONG,2026-04-10 08:20:00+00:00,2026-04-10 08:20:00+00:00,25212.5,25217.375,25202.969642857144,25217.375,1,target_25pct,9.75,7.35,0.0735
SHORT,2026-04-10 10:03:00+00:00,2026-04-10 10:05:00+00:00,25256.0,25250.875,25263.795535714286,25250.875,3,target_25pct,10.25,7.85,0.0785
SHORT,2026-04-10 10:28:00+00:00,2026-04-10 10:30:00+00:00,25272.75,25267.0625,25278.691964285714,25267.0625,3,target_25pct,11.375,8.975,0.08975
SHORT,2026-04-10 10:44:00+00:00,2026-04-10 10:45:00+00:00,25267.75,25265.8125,25275.99017857143,25265.8125,2,target_25pct,3.875,1.475,0.014750000000000001
SHORT,2026-04-10 11:26:00+00:00,2026-04-10 11:30:00+00:00,25291.5,25296.79732142857,25296.79732142857,25288.0,5,stop,-10.59464285714057,-12.99464285714057,-0.1299464285714057
SHORT,2026-04-10 11:33:00+00:00,2026-04-10 11:34:00+00:00,25296.0,25292.5,25302.378571428573,25292.5,2,target_25pct,7.0,4.6,0.046
LONG,2026-04-10 12:00:00+00:00,2026-04-10 12:01:00+00:00,25269.0,25275.4375,25263.76875,25275.4375,2,target_25pct,12.875,10.475,0.10475000000000001
SHORT,2026-04-10 12:47:00+00:00,2026-04-10 12:50:00+00:00,25310.25,25323.0625,25323.0625,25306.875,4,stop,-25.625,-28.025,-0.28025
LONG,2026-04-10 14:09:00+00:00,2026-04-10 14:10:00+00:00,25294.5,25273.584821428572,25273.584821428572,25300.4375,2,stop,-41.830357142855064,-44.23035714285506,-0.44230357142855065
SHORT,2026-04-10 14:17:00+00:00,2026-04-10 14:17:00+00:00,25321.75,25318.0625,25341.989285714284,25318.0625,1,target_25pct,7.375,4.975,0.04975
SHORT,2026-04-10 14:28:00+00:00,2026-04-10 14:28:00+00:00,25338.75,25327.4375,25353.316071428573,25327.4375,1,target_25pct,22.625,20.225,0.20224999999999999
SHORT,2026-04-10 14:35:00+00:00,2026-04-10 14:37:00+00:00,25355.5,25339.0625,25368.655357142856,25339.0625,3,target_25pct,32.875,30.475,0.30475
SHORT,2026-04-10 15:20:00+00:00,2026-04-10 15:23:00+00:00,25370.0,25383.20625,25383.20625,25361.0,4,stop,-26.412499999998545,-28.812499999998543,-0.2881249999999854
SHORT,2026-04-10 15:26:00+00:00,2026-04-10 15:26:00+00:00,25374.5,25369.4375,25394.086607142857,25369.4375,1,target_25pct,10.125,7.725,0.07725
LONG,2026-04-10 15:45:00+00:00,2026-04-10 15:48:00+00:00,25303.75,25290.64375,25290.64375,25321.125,4,stop,-26.212500000001455,-28.612500000001454,-0.28612500000001456
LONG,2026-04-10 16:03:00+00:00,2026-04-10 16:10:00+00:00,25264.0,25272.4375,25242.25625,25272.4375,8,target_25pct,16.875,14.475,0.14475
SHORT,2026-04-10 16:18:00+00:00,2026-04-10 16:18:00+00:00,25290.0,25287.625,25306.788392857143,25287.625,1,target_25pct,4.75,2.35,0.023500000000000004
LONG,2026-04-10 16:47:00+00:00,2026-04-10 16:47:00+00:00,25243.0,25244.375,25219.69732142857,25244.375,1,target_25pct,2.75,0.3500000000000001,0.003500000000000001
LONG,2026-04-10 17:08:00+00:00,2026-04-10 17:08:00+00:00,25237.5,25239.125,25223.467857142856,25239.125,1,target_25pct,3.25,0.8500000000000001,0.0085
SHORT,2026-04-10 17:56:00+00:00,2026-04-10 18:02:00+00:00,25268.25,25262.4375,25279.292857142857,25262.4375,7,target_25pct,11.625,9.225,0.09225
SHORT,2026-04-10 19:16:00+00:00,2026-04-10 19:19:00+00:00,25286.75,25296.699107142857,25296.699107142857,25281.1875,4,stop,-19.89821428571304,-22.298214285713037,-0.2229821428571304
SHORT,2026-04-10 19:21:00+00:00,2026-04-10 19:21:00+00:00,25291.5,25287.8125,25305.60982142857,25287.8125,1,target_25pct,7.375,4.975,0.04975
SHORT,2026-04-10 20:19:00+00:00,2026-04-10 20:25:00+00:00,25297.75,25304.273214285713,25304.273214285713,25291.625,7,stop,-13.046428571426077,-15.446428571426077,-0.15446428571426077
LONG,2026-04-12 22:13:00+00:00,2026-04-12 22:18:00+00:00,25010.75,24980.758928571428,24980.758928571428,25080.1875,6,stop,-59.982142857144936,-62.382142857144935,-0.6238214285714494
LONG,2026-04-12 22:24:00+00:00,2026-04-12 22:27:00+00:00,24977.25,24955.088392857142,24955.088392857142,25062.375,4,stop,-44.32321428571595,-46.72321428571595,-0.4672321428571595
LONG,2026-04-12 22:34:00+00:00,2026-04-12 23:13:00+00:00,24942.75,24946.0,24922.65892857143,25030.875,40,time_exit,6.5,4.1,0.041
SHORT,2026-04-13 00:20:00+00:00,2026-04-13 00:31:00+00:00,24999.0,25009.00982142857,25009.00982142857,24984.5625,12,stop,-20.01964285714348,-22.41964285714348,-0.2241964285714348
SHORT,2026-04-13 00:59:00+00:00,2026-04-13 00:59:00+00:00,25047.25,25055.479464285716,25055.479464285716,25035.8125,1,stop,-16.458928571431898,-18.858928571431896,-0.18858928571431896
SHORT,2026-04-13 01:06:00+00:00,2026-04-13 01:06:00+00:00,25059.0,25053.0625,25071.647321428572,25053.0625,1,target_25pct,11.875,9.475,0.09475
SHORT,2026-04-13 01:16:00+00:00,2026-04-13 01:33:00+00:00,25071.25,25079.025,25079.025,25058.75,18,stop,-15.55000000000291,-17.95000000000291,-0.17950000000002908
SHORT,2026-04-13 01:37:00+00:00,2026-04-13 01:37:00+00:00,25077.5,25074.9375,25085.7875,25074.9375,1,target_25pct,5.125,2.725,0.02725
SHORT,2026-04-13 03:02:00+00:00,2026-04-13 03:04:00+00:00,25074.25,25073.0625,25080.782142857144,25073.0625,3,target_25pct,2.375,-0.02499999999999991,-0.00024999999999999914
LONG,2026-04-13 03:18:00+00:00,2026-04-13 03:22:00+00:00,25059.0,25062.9375,25053.588392857142,25062.9375,5,target_25pct,7.875,5.475,0.05474999999999999
SHORT,2026-04-13 03:29:00+00:00,2026-04-13 03:30:00+00:00,25073.75,25071.0,25078.83125,25071.0,2,target_25pct,5.5,3.1,0.031
SHORT,2026-04-13 05:00:00+00:00,2026-04-13 05:00:00+00:00,25081.0,25079.125,25086.870535714286,25079.125,1,target_25pct,3.75,1.35,0.0135
LONG,2026-04-13 05:21:00+00:00,2026-04-13 05:21:00+00:00,25067.75,25070.0,25059.16875,25070.0,1,target_25pct,4.5,2.1,0.021
SHORT,2026-04-13 05:29:00+00:00,2026-04-13 05:29:00+00:00,25080.75,25077.9375,25086.821428571428,25077.9375,1,target_25pct,5.625,3.225,0.03225
SHORT,2026-04-13 06:04:00+00:00,2026-04-13 06:06:00+00:00,25085.0,25082.8125,25091.378571428573,25082.8125,3,target_25pct,4.375,1.975,0.01975
SHORT,2026-04-13 06:27:00+00:00,2026-04-13 06:30:00+00:00,25110.75,25106.0,25119.182142857142,25106.0,4,target_25pct,9.5,7.1,0.071
LONG,2026-04-13 09:52:00+00:00,2026-04-13 09:55:00+00:00,25115.5,25117.8125,25110.499107142856,25117.8125,4,target_25pct,4.625,2.225,0.022250000000000002
SHORT,2026-04-13 10:50:00+00:00,2026-04-13 10:50:00+00:00,25127.0,25123.375,25130.129464285714,25123.375,1,target_25pct,7.25,4.85,0.048499999999999995
SHORT,2026-04-13 11:08:00+00:00,2026-04-13 11:09:00+00:00,25165.5,25160.625,25181.757142857143,25160.625,2,target_25pct,9.75,7.35,0.0735
LONG,2026-04-13 11:39:00+00:00,2026-04-13 11:41:00+00:00,25116.75,25107.230357142857,25107.230357142857,25124.875,3,stop,-19.03928571428696,-21.43928571428696,-0.2143928571428696
LONG,2026-04-13 11:43:00+00:00,2026-04-13 11:44:00+00:00,25120.5,25123.6875,25106.367857142857,25123.6875,2,target_25pct,6.375,3.975,0.03975
LONG,2026-04-13 11:58:00+00:00,2026-04-13 12:01:00+00:00,25096.5,25080.1375,25080.1375,25099.1875,4,stop,-32.724999999998545,-35.12499999999854,-0.3512499999999854
SHORT,2026-04-13 12:21:00+00:00,2026-04-13 12:23:00+00:00,25112.75,25121.71607142857,25121.71607142857,25107.5625,3,stop,-17.932142857142026,-20.332142857142024,-0.20332142857142024
SHORT,2026-04-13 12:25:00+00:00,2026-04-13 12:25:00+00:00,25116.5,25123.563392857144,25123.563392857144,25109.0625,1,stop,-14.126785714288417,-16.526785714288415,-0.16526785714288417
SHORT,2026-04-13 12:37:00+00:00,2026-04-13 12:40:00+00:00,25133.25,25144.116071428572,25144.116071428572,25127.875,4,stop,-21.732142857144936,-24.132142857144935,-0.24132142857144936
SHORT,2026-04-13 12:44:00+00:00,2026-04-13 12:45:00+00:00,25143.0,25155.333035714284,25155.333035714284,25141.0,2,stop,-24.666071428568102,-27.0660714285681,-0.270660714285681
SHORT,2026-04-13 12:50:00+00:00,2026-04-13 12:55:00+00:00,25167.25,25177.567857142858,25177.567857142858,25158.5625,6,stop,-20.63571428571595,-23.035714285715947,-0.23035714285715947
SHORT,2026-04-13 12:57:00+00:00,2026-04-13 13:00:00+00:00,25166.75,25176.711607142857,25176.711607142857,25158.875,4,stop,-19.923214285714494,-22.323214285714492,-0.22323214285714493
SHORT,2026-04-13 13:53:00+00:00,2026-04-13 13:53:00+00:00,25244.0,25233.5,25271.001785714285,25233.5,1,target_25pct,21.0,18.6,0.186
SHORT,2026-04-13 14:09:00+00:00,2026-04-13 14:13:00+00:00,25308.25,25278.125,25326.451785714286,25278.125,5,target_25pct,60.25,57.85,0.5785
SHORT,2026-04-13 14:47:00+00:00,2026-04-13 14:48:00+00:00,25310.25,25299.375,25322.819642857143,25299.375,2,target_25pct,21.75,19.35,0.1935
LONG,2026-04-13 16:05:00+00:00,2026-04-13 16:05:00+00:00,25293.25,25283.975,25283.975,25304.9375,1,stop,-18.55000000000291,-20.95000000000291,-0.2095000000000291
SHORT,2026-04-13 16:33:00+00:00,2026-04-13 16:33:00+00:00,25373.0,25395.144642857143,25395.144642857143,25361.75,1,stop,-44.28928571428696,-46.68928571428696,-0.4668928571428696
SHORT,2026-04-13 16:38:00+00:00,2026-04-13 16:41:00+00:00,25388.0,25371.5,25401.9625,25371.5,4,target_25pct,33.0,30.6,0.30600000000000005
SHORT,2026-04-13 17:07:00+00:00,2026-04-13 17:08:00+00:00,25406.0,25399.1875,25421.58125,25399.1875,2,target_25pct,13.625,11.225,0.11225
SHORT,2026-04-13 17:21:00+00:00,2026-04-13 17:21:00+00:00,25422.75,25420.0625,25435.178571428572,25420.0625,1,target_25pct,5.375,2.975,0.029750000000000002
SHORT,2026-04-13 17:34:00+00:00,2026-04-13 17:34:00+00:00,25426.5,25424.6875,25437.600892857143,25424.6875,1,target_25pct,3.625,1.225,0.01225
LONG,2026-04-13 18:29:00+00:00,2026-04-13 18:30:00+00:00,25401.5,25404.0625,25394.1625,25404.0625,2,target_25pct,5.125,2.725,0.02725
SHORT,2026-04-13 18:41:00+00:00,2026-04-13 18:41:00+00:00,25416.25,25414.75,25423.675892857143,25414.75,1,target_25pct,3.0,0.6000000000000001,0.006000000000000001
SHORT,2026-04-13 18:51:00+00:00,2026-04-13 18:51:00+00:00,25433.25,25438.933035714286,25438.933035714286,25426.0,1,stop,-11.366071428572468,-13.766071428572468,-0.13766071428572468
SHORT,2026-04-13 18:58:00+00:00,2026-04-13 19:01:00+00:00,25447.5,25454.333035714284,25454.333035714284,25436.875,4,stop,-13.666071428568102,-16.0660714285681,-0.16066071428568102
SHORT,2026-04-13 19:03:00+00:00,2026-04-13 19:05:00+00:00,25447.25,25441.75,25457.536607142858,25441.75,3,target_25pct,11.0,8.6,0.086
SHORT,2026-04-13 19:21:00+00:00,2026-04-13 19:22:00+00:00,25448.25,25454.095535714285,25454.095535714285,25446.0,2,stop,-11.691071428569558,-14.091071428569558,-0.14091071428569557
SHORT,2026-04-13 19:31:00+00:00,2026-04-13 19:31:00+00:00,25453.75,25461.08035714286,25461.08035714286,25451.8125,1,stop,-14.660714285717404,-17.060714285717403,-0.17060714285717404
SHORT,2026-04-13 19:35:00+00:00,2026-04-13 19:36:00+00:00,25473.25,25478.965178571427,25478.965178571427,25464.75,2,stop,-11.430357142853609,-13.83035714285361,-0.1383035714285361
SHORT,2026-04-13 19:39:00+00:00,2026-04-13 19:41:00+00:00,25470.25,25463.4375,25477.649107142857,25463.4375,3,target_25pct,13.625,11.225,0.11225
SHORT,2026-04-13 20:08:00+00:00,2026-04-13 20:14:00+00:00,25548.75,25558.416964285716,25558.416964285716,25528.9375,7,stop,-19.333928571431898,-21.733928571431896,-0.21733928571431893
SHORT,2026-04-13 20:17:00+00:00,2026-04-13 20:20:00+00:00,25550.5,25554.7875,25554.7875,25527.8125,4,stop,-8.57499999999709,-10.97499999999709,-0.1097499999999709
SHORT,2026-04-13 20:23:00+00:00,2026-04-13 20:34:00+00:00,25554.5,25563.49017857143,25563.49017857143,25546.3125,12,stop,-17.98035714285652,-20.380357142856518,-0.20380357142856514
SHORT,2026-04-13 20:50:00+00:00,2026-04-13 20:57:00+00:00,25573.5,25579.53125,25579.53125,25569.9375,8,stop,-12.0625,-14.4625,-0.144625
SHORT,2026-04-13 23:15:00+00:00,2026-04-13 23:20:00+00:00,25608.5,25606.125,25618.4,25606.125,6,target_25pct,4.75,2.35,0.023500000000000004
LONG,2026-04-13 23:34:00+00:00,2026-04-13 23:37:00+00:00,25600.25,25602.0625,25594.933035714286,25602.0625,4,target_25pct,3.625,1.225,0.01225
LONG,2026-04-13 23:53:00+00:00,2026-04-13 23:54:00+00:00,25594.0,25588.790178571428,25588.790178571428,25596.5,2,stop,-10.419642857144936,-12.819642857144936,-0.12819642857144936
LONG,2026-04-14 00:03:00+00:00,2026-04-14 00:03:00+00:00,25582.0,25585.4375,25573.73482142857,25585.4375,1,target_25pct,6.875,4.475,0.04475
LONG,2026-04-14 00:11:00+00:00,2026-04-14 00:13:00+00:00,25571.75,25577.75,25562.689285714285,25577.75,3,target_25pct,12.0,9.6,0.09599999999999999
SHORT,2026-04-14 00:40:00+00:00,2026-04-14 00:42:00+00:00,25594.75,25590.75,25602.610714285714,25590.75,3,target_25pct,8.0,5.6,0.055999999999999994
SHORT,2026-04-14 01:24:00+00:00,2026-04-14 01:24:00+00:00,25590.25,25587.625,25594.663392857143,25587.625,1,target_25pct,5.25,2.85,0.028499999999999998
SHORT,2026-04-14 02:14:00+00:00,2026-04-14 02:14:00+00:00,25591.5,25594.50982142857,25594.50982142857,25588.4375,1,stop,-6.019642857143481,-8.419642857143481,-0.0841964285714348
SHORT,2026-04-14 02:19:00+00:00,2026-04-14 02:19:00+00:00,25593.75,25590.6875,25597.45357142857,25590.6875,1,target_25pct,6.125,3.725,0.03725
LONG,2026-04-14 03:30:00+00:00,2026-04-14 03:31:00+00:00,25578.25,25581.5,25574.94017857143,25581.5,2,target_25pct,6.5,4.1,0.041
SHORT,2026-04-14 04:28:00+00:00,2026-04-14 04:28:00+00:00,25590.0,25588.25,25593.398214285713,25588.25,1,target_25pct,3.5,1.1,0.011000000000000001
SHORT,2026-04-14 04:55:00+00:00,2026-04-14 04:58:00+00:00,25592.75,25594.35982142857,25594.35982142857,25591.1875,4,stop,-3.2196428571405704,-5.619642857140571,-0.05619642857140571
LONG,2026-04-14 05:28:00+00:00,2026-04-14 05:28:00+00:00,25589.25,25586.214285714286,25586.214285714286,25590.375,1,stop,-6.071428571427532,-8.471428571427532,-0.08471428571427532
LONG,2026-04-14 05:37:00+00:00,2026-04-14 05:37:00+00:00,25579.0,25574.910714285714,25574.910714285714,25582.5,1,stop,-8.178571428572468,-10.578571428572468,-0.10578571428572468
LONG,2026-04-14 05:42:00+00:00,2026-04-14 05:44:00+00:00,25575.75,25580.625,25572.290178571428,25580.625,3,target_25pct,9.75,7.35,0.0735
SHORT,2026-04-14 06:44:00+00:00,2026-04-14 06:46:00+00:00,25589.25,25583.8125,25592.21875,25583.8125,3,target_25pct,10.875,8.475,0.08474999999999999
SHORT,2026-04-14 08:54:00+00:00,2026-04-14 08:54:00+00:00,25657.0,25662.241964285713,25662.241964285713,25652.125,1,stop,-10.483928571426077,-12.883928571426077,-0.12883928571426076
SHORT,2026-04-14 08:57:00+00:00,2026-04-14 09:00:00+00:00,25658.5,25663.42767857143,25663.42767857143,25654.6875,4,stop,-9.85535714285652,-12.25535714285652,-0.1225535714285652
SHORT,2026-04-14 09:06:00+00:00,2026-04-14 09:19:00+00:00,25669.0,25663.3125,25674.935714285715,25663.3125,14,target_25pct,11.375,8.975,0.08975
LONG,2026-04-14 09:37:00+00:00,2026-04-14 09:40:00+00:00,25645.5,25649.5,25639.145535714284,25649.5,4,target_25pct,8.0,5.6,0.055999999999999994
LONG,2026-04-14 09:51:00+00:00,2026-04-14 09:54:00+00:00,25638.0,25632.925892857143,25632.925892857143,25643.0625,4,stop,-10.148214285713038,-12.548214285713039,-0.12548214285713039
LONG,2026-04-14 10:41:00+00:00,2026-04-14 10:42:00+00:00,25633.25,25624.591964285715,25624.591964285715,25634.75,2,stop,-17.316071428569558,-19.716071428569556,-0.19716071428569557
SHORT,2026-04-14 11:28:00+00:00,2026-04-14 11:30:00+00:00,25655.75,25659.451785714286,25659.451785714286,25647.875,3,stop,-7.403571428571013,-9.803571428571013,-0.09803571428571012
SHORT,2026-04-14 11:33:00+00:00,2026-04-14 11:34:00+00:00,25654.0,25650.625,25660.1375,25650.625,2,target_25pct,6.75,4.35,0.0435
SHORT,2026-04-14 14:19:00+00:00,2026-04-14 14:21:00+00:00,25774.75,25785.34107142857,25785.34107142857,25762.0625,3,stop,-21.182142857142026,-23.582142857142024,-0.23582142857142022
SHORT,2026-04-14 14:33:00+00:00,2026-04-14 14:35:00+00:00,25799.25,25810.70089285714,25810.70089285714,25782.125,3,stop,-22.901785714282596,-25.301785714282595,-0.25301785714282593
SHORT,2026-04-14 14:57:00+00:00,2026-04-14 14:58:00+00:00,25812.0,25806.625,25819.670535714286,25806.625,2,target_25pct,10.75,8.35,0.08349999999999999
LONG,2026-04-14 15:11:00+00:00,2026-04-14 15:11:00+00:00,25779.0,25784.0,25766.5,25784.0,1,target_25pct,10.0,7.6,0.076
SHORT,2026-04-14 15:34:00+00:00,2026-04-14 15:36:00+00:00,25840.5,25851.160714285714,25851.160714285714,25825.5,3,stop,-21.321428571427532,-23.72142857142753,-0.23721428571427527
SHORT,2026-04-14 15:42:00+00:00,2026-04-14 15:43:00+00:00,25851.25,25860.399107142857,25860.399107142857,25837.1875,2,stop,-18.298214285714494,-20.698214285714492,-0.20698214285714492
SHORT,2026-04-14 15:56:00+00:00,2026-04-14 15:58:00+00:00,25891.0,25878.375,25901.161607142858,25878.375,3,target_25pct,25.25,22.85,0.2285
SHORT,2026-04-14 16:06:00+00:00,2026-04-14 16:06:00+00:00,25888.25,25882.75,25899.366964285713,25882.75,1,target_25pct,11.0,8.6,0.086
SHORT,2026-04-14 16:32:00+00:00,2026-04-14 16:32:00+00:00,25922.75,25919.5,25937.858035714286,25919.5,1,target_25pct,6.5,4.1,0.041
SHORT,2026-04-14 16:52:00+00:00,2026-04-14 16:53:00+00:00,25928.75,25925.0625,25936.311607142856,25925.0625,2,target_25pct,7.375,4.975,0.04975
SHORT,2026-04-14 17:26:00+00:00,2026-04-14 17:28:00+00:00,25950.0,25943.8125,25959.59375,25943.8125,3,target_25pct,12.375,9.975,0.09974999999999999
SHORT,2026-04-14 17:41:00+00:00,2026-04-14 17:42:00+00:00,25956.5,25966.030357142856,25966.030357142856,25950.8125,2,stop,-19.060714285711583,-21.460714285711582,-0.2146071428571158
LONG,2026-04-14 18:27:00+00:00,2026-04-14 18:27:00+00:00,25909.5,25917.25,25896.17232142857,25917.25,1,target_25pct,15.5,13.1,0.131
SHORT,2026-04-14 19:14:00+00:00,2026-04-14 19:16:00+00:00,25959.25,25969.825,25969.825,25950.0,3,stop,-21.150000000001455,-23.550000000001454,-0.23550000000001453
SHORT,2026-04-14 19:31:00+00:00,2026-04-14 19:31:00+00:00,25982.5,25991.13482142857,25991.13482142857,25969.9375,1,stop,-17.26964285714348,-19.66964285714348,-0.1966964285714348
SHORT,2026-04-14 19:34:00+00:00,2026-04-14 19:34:00+00:00,25987.5,25976.875,25996.125892857144,25976.875,1,target_25pct,21.25,18.85,0.18850000000000003
SHORT,2026-04-14 20:23:00+00:00,2026-04-14 20:33:00+00:00,25992.5,25987.0625,25998.508928571428,25987.0625,11,target_25pct,10.875,8.475,0.08474999999999999
SHORT,2026-04-14 23:11:00+00:00,2026-04-14 23:13:00+00:00,26007.75,26005.625,26011.735714285714,26005.625,3,target_25pct,4.25,1.85,0.0185
LONG,2026-04-15 00:50:00+00:00,2026-04-15 00:50:00+00:00,26003.0,26004.8125,25996.701785714286,26004.8125,1,target_25pct,3.625,1.225,0.01225
SHORT,2026-04-15 01:01:00+00:00,2026-04-15 01:05:00+00:00,26015.0,26021.91964285714,26021.91964285714,26013.5625,5,stop,-13.839285714282596,-16.239285714282595,-0.16239285714282595
SHORT,2026-04-15 01:17:00+00:00,2026-04-15 01:19:00+00:00,26032.0,26039.66964285714,26039.66964285714,26027.5,3,stop,-15.339285714282596,-17.739285714282595,-0.17739285714282593
SHORT,2026-04-15 01:22:00+00:00,2026-04-15 01:24:00+00:00,26035.75,26030.0625,26040.355357142857,26030.0625,3,target_25pct,11.375,8.975,0.08975
LONG,2026-04-15 02:44:00+00:00,2026-04-15 02:46:00+00:00,25997.25,26001.6875,25990.089285714286,26001.6875,3,target_25pct,8.875,6.475,0.06475
SHORT,2026-04-15 03:41:00+00:00,2026-04-15 03:45:00+00:00,26011.5,26009.125,26015.501785714285,26009.125,5,target_25pct,4.75,2.35,0.023500000000000004
SHORT,2026-04-15 03:58:00+00:00,2026-04-15 04:09:00+00:00,26023.0,26019.3125,26027.11517857143,26019.3125,2,target_25pct,7.375,4.975,0.04975
LONG,2026-04-15 05:00:00+00:00,2026-04-15 05:00:00+00:00,26013.5,26014.5,26009.126785714285,26014.5,1,target_25pct,2.0,-0.3999999999999999,-0.003999999999999999
LONG,2026-04-15 05:33:00+00:00,2026-04-15 05:36:00+00:00,25985.25,25978.72857142857,25978.72857142857,25994.5,4,stop,-13.04285714285652,-15.44285714285652,-0.1544285714285652
LONG,2026-04-15 05:40:00+00:00,2026-04-15 05:43:00+00:00,25981.75,25974.340178571427,25974.340178571427,25988.0,4,stop,-14.819642857146391,-17.21964285714639,-0.1721964285714639
LONG,2026-04-15 05:48:00+00:00,2026-04-15 05:51:00+00:00,25973.25,25966.73482142857,25966.73482142857,25979.625,4,stop,-13.03035714285943,-15.43035714285943,-0.1543035714285943
LONG,2026-04-15 05:53:00+00:00,2026-04-15 05:55:00+00:00,25972.0,25975.1875,25964.895535714284,25975.1875,3,target_25pct,6.375,3.975,0.03975
SHORT,2026-04-15 06:46:00+00:00,2026-04-15 06:46:00+00:00,25993.75,25990.0625,25999.516964285714,25990.0625,1,target_25pct,7.375,4.975,0.04975
SHORT,2026-04-15 07:52:00+00:00,2026-04-15 07:52:00+00:00,26002.25,26000.5625,26012.270535714284,26000.5625,1,target_25pct,3.375,0.9750000000000001,0.009750000000000002
SHORT,2026-04-15 08:05:00+00:00,2026-04-15 08:10:00+00:00,26010.25,26005.4375,26018.280357142856,26005.4375,6,target_25pct,9.625,7.225,0.07225
SHORT,2026-04-15 08:37:00+00:00,2026-04-15 08:38:00+00:00,26023.25,26027.185714285715,26027.185714285715,26018.6875,2,stop,-7.871428571430442,-10.271428571430443,-0.10271428571430442
SHORT,2026-04-15 08:40:00+00:00,2026-04-15 08:42:00+00:00,26023.25,26030.3875,26030.3875,26021.125,3,stop,-14.275000000001455,-16.675000000001454,-0.16675000000001455
SHORT,2026-04-15 08:59:00+00:00,2026-04-15 08:59:00+00:00,26034.0,26031.25,26037.55,26031.25,1,target_25pct,5.5,3.1,0.031
LONG,2026-04-15 09:19:00+00:00,2026-04-15 09:21:00+00:00,25996.0,25999.9375,25983.746428571427,25999.9375,3,target_25pct,7.875,5.475,0.05474999999999999
LONG,2026-04-15 09:31:00+00:00,2026-04-15 09:39:00+00:00,25995.5,25985.9375,25985.9375,26001.0625,9,stop,-19.125,-21.525,-0.21525
LONG,2026-04-15 10:30:00+00:00,2026-04-15 10:30:00+00:00,25949.25,25958.625,25941.249107142856,25958.625,1,target_25pct,18.75,16.35,0.1635
SHORT,2026-04-15 10:48:00+00:00,2026-04-15 10:57:00+00:00,25977.25,25985.784821428573,25985.784821428573,25970.125,10,stop,-17.06964285714639,-19.46964285714639,-0.1946964285714639
SHORT,2026-04-15 11:06:00+00:00,2026-04-15 11:10:00+00:00,25983.5,25992.538392857143,25992.538392857143,25976.625,5,stop,-18.076785714285506,-20.476785714285505,-0.20476785714285506
LONG,2026-04-15 12:17:00+00:00,2026-04-15 12:33:00+00:00,25968.0,25981.1875,25955.685714285715,25981.1875,17,target_25pct,26.375,23.975,0.23975000000000002
