time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,PriceUSD,SplyCur,TxCnt
2024-07-07 00:00:00+00:00,btc,594423,1.82212870475,1106662108515.9316,557193592.6181126,56112.5725587376,19722177.36689043,684693
2024-07-08 00:00:00+00:00,btc,798942,1.84231499501,1118116169843.2405,628324689.305936,56691.9149061952,19722674.2418795,586774
2024-07-09 00:00:00+00:00,btc,762581,1.882826099963,1143576800885.025,608566046.9111612,57981.4320967271,19723155.49186956,644607
2024-07-10 00:00:00+00:00,btc,646708,1.873671456415,1138484737067.4297,537434950.2233379,57722.0113527177,19723580.49186079,632748
2024-07-11 00:00:00+00:00,btc,646553,1.860391707754,1130338357125.1465,553241861.8629626,57307.712738457,19724017.99185086,646591
2024-07-12 00:00:00+00:00,btc,708446,1.877696697499,1141241450890.7737,592759140.9620242,57859.1202819988,19724486.74173565,659272
2024-07-13 00:00:00+00:00,btc,601071,1.924461076714,1170263359782.1216,608566046.9111612,59329.0372016365,19724967.99172466,733907
2024-07-14 00:00:00+00:00,btc,751254,1.978252221421,1203551433724.7993,659938506.8946975,61015.0339412624,19725489.86670117,588547
2024-07-15 00:00:00+00:00,btc,787506,2.094337235781,1276955826783.0232,604614321.8464988,64734.7611697837,19725967.99166178,544485
2024-07-16 00:00:00+00:00,btc,746639,2.10249498714,1284561804277.9807,580903954.3870618,65118.8266583869,19726427.36664754,536502
2024-07-17 00:00:00+00:00,btc,729938,2.0722141993,1266495577595.2537,628324689.305936,64201.3707805377,19726924.24161113,617766
2024-07-18 00:00:00+00:00,btc,764574,2.063284607936,1262239275865.3447,515736551.86932254,63984.3022022209,19727327.36657918,435804
2024-07-19 00:00:00+00:00,btc,755308,2.146794861585,1316943858342.9053,599556359.5658232,66755.7833828171,19727786.7415737,507835
2024-07-20 00:00:00+00:00,btc,673407,2.159544550027,1325455815468.5513,672971424.2421772,67185.4978112215,19728302.36657367,696460
2024-07-21 00:00:00+00:00,btc,607493,2.186185421436,1342677522206.0012,689285884.3643016,68056.6201215663,19728830.49154719,858284
2024-07-22 00:00:00+00:00,btc,749350,2.167482354881,1332428244617.5244,730072034.6696123,67535.1976738749,19729389.86647783,827992
2024-07-23 00:00:00+00:00,btc,671794,2.109594621683,1300525327320.5208,689285884.3643016,65916.4081616014,19729917.9914679,827733
2024-07-24 00:00:00+00:00,btc,681137,2.091076478928,1289445533977.663,571006057.2887083,65353.3857784921,19730355.49142156,601149
2024-07-25 00:00:00+00:00,btc,713877,2.101052278672,1296753108115.7764,664814194.1811152,65722.0611917007,19730864.8664161,708129
2024-07-26 00:00:00+00:00,btc,715636,2.167988897972,1340001251630.1753,652578352.0261246,67912.2433091759,19731364.8664161,458448
2024-07-27 00:00:00+00:00,btc,694649,2.17149524018,1343292249647.731,628106661.8429382,68077.3730812391,19731846.11639955,454253
2024-07-28 00:00:00+00:00,btc,578686,2.173689504641,1345164681876.9836,603634977.5329568,68170.6691309176,19732308.61638863,756828
2024-07-29 00:00:00+00:00,btc,794379,2.130351323441,1319480775875.413,725993416.7024788,66867.167277031,19732864.866382,821955
2024-07-30 00:00:00+00:00,btc,673555,2.10753663783,1306088468540.5605,611792207.594019,66186.9146861484,19733333.61637869,670957
2024-07-31 00:00:00+00:00,btc,740485,2.060104597961,1276590367647.944,615358184.0246311,64690.6340385739,19733774.24136445,578053
2024-08-01 00:00:00+00:00,btc,772675,2.073446664875,1286237547913.6736,630987878.5179508,65178.0554891876,19734211.74135899,532152
2024-08-02 00:00:00+00:00,btc,764749,1.958129492294,1213811646574.5771,563382038.5632738,61506.7698877849,19734602.36635898,410307
2024-08-03 00:00:00+00:00,btc,692352,1.931910948089,1197683974936.4004,608452598.5330584,60688.2444272355,19735024.24134891,502369
2024-08-04 00:00:00+00:00,btc,668340,1.85658107668,1150701598520.431,644509051.7010149,58306.2644786675,19735471.11634013,526479
2024-08-05 00:00:00+00:00,btc,817104,1.734614783702,1072523586902.1216,703100778.3637028,54343.6276773816,19735958.61633134,550851
2024-08-06 00:00:00+00:00,btc,729981,1.790105908673,1106175094630.1853,630987878.5179508,56047.4712866744,19736396.11628981,483465
2024-08-07 00:00:00+00:00,btc,714826,1.76102665944,1088083425121.3396,549860865.3802096,55129.7410376973,19736777.36627343,381999
2024-08-08 00:00:00+00:00,btc,722252,1.974027468759,1221904955759.4966,581410258.657091,61908.7896724138,19737180.49125374,485878
2024-08-09 00:00:00+00:00,btc,705635,1.934847151042,1198484835251.109,585917318.548166,60720.9407594974,19737586.74125373,394215
2024-08-10 00:00:00+00:00,btc,594175,1.937094140148,1201482137168.4636,581410258.657091,60871.5550727645,19737989.86623947,556497
2024-08-11 00:00:00+00:00,btc,630696,1.872742222889,1161336033784.414,725636064.838756,58836.1043722969,19738492.99123943,641944
2024-08-12 00:00:00+00:00,btc,714520,1.890144044639,1172376697310.6843,617466711.8250475,59394.1629538282,19738921.11623942,442326
2024-08-13 00:00:00+00:00,btc,706882,1.926417221684,1194948367404.5227,671551385.0868213,60536.2457846289,19739386.74122304,582647
2024-08-14 00:00:00+00:00,btc,662757,1.87350048326,1161502552681.3992,593799520.5910221,58840.6466797195,19739799.24122303,510189
2024-08-15 00:00:00+00:00,btc,715632,1.835793831991,1137913514476.404,690944705.1107434,57644.1876879018,19740299.241223,658114
2024-08-16 00:00:00+00:00,btc,700335,1.876508258409,1163268220731.6543,613213425.7080535,58927.2765087668,19740742.99121208,581170
2024-08-17 00:00:00+00:00,btc,612305,1.891903199321,1172917480915.17,643442255.8959327,59414.6743351841,19741208.61621206,706066
2024-08-18 00:00:00+00:00,btc,588717,1.871999609436,1160677609428.6133,673671086.0838118,58793.2061458212,19741696.11621206,758170
2024-08-19 00:00:00+00:00,btc,687027,1.891279440638,1172908290164.1162,561392574.845761,59411.5190169492,19742102.36620113,560243
2024-08-20 00:00:00+00:00,btc,696903,1.882426600371,1167245960130.3333,647760663.7619168,59123.3002662186,19742571.11620112,715687
2024-08-21 00:00:00+00:00,btc,711700,1.945233846186,1206951189414.0603,634805446.3824669,61133.0256493279,19743030.49120111,684872
2024-08-22 00:00:00+00:00,btc,719227,1.921170694846,1192400134476.1396,690944705.1107434,60394.4737749854,19743530.49119564,797502
2024-08-23 00:00:00+00:00,btc,694990,2.035903975825,1265727472786.8767,708218324.137675,64106.8029152543,19744042.99119548,799006
2024-08-24 00:00:00+00:00,btc,611271,2.032046751517,1264107951577.8176,660715874.9228642,64023.226703682,19744521.11619545,797698
2024-08-25 00:00:00+00:00,btc,539499,2.046583028581,1273509292081.1409,574347786.0067085,64498.0183413209,19744936.74118453,703385
2024-08-26 00:00:00+00:00,btc,656542,1.998001382993,1243630467610.3733,578666193.8726926,62983.4427729398,19745355.49118453,606871
2024-08-27 00:00:00+00:00,btc,685194,1.891971799295,1175823003704.9958,613213425.7080535,59548.0076215663,19745799.24113451,676465
2024-08-28 00:00:00+00:00,btc,740845,1.875827072948,1167021768381.1953,704440301.0132378,59100.7747548217,19746302.36612904,721912
2024-08-29 00:00:00+00:00,btc,723280,1.883349152914,1171765932988.4949,587091198.731184,59339.7909947399,19746714.86612355,525910
2024-08-30 00:00:00+00:00,btc,826297,1.876982694923,1167905016492.7952,631567801.6874318,59142.9399640561,19747158.61610169,548197
2024-08-31 00:00:00+00:00,btc,670825,1.87073697854,1164318100826.983,653806103.1655557,58959.926273232,19747617.99109622,695519
2024-09-01 00:00:00+00:00,btc,660770,1.820019010688,1132533186813.884,631567801.6874318,57349.0807180012,19748061.74109074,656333
2024-09-02 00:00:00+00:00,btc,717673,1.877143284457,1168306929893.2593,742759315.4826823,59159.0238877849,19748583.61607434,739986
2024-09-03 00:00:00+00:00,btc,699302,1.829729699885,1138291265398.3296,662701425.0377314,57637.7754444769,19749049.24106341,592324
2024-09-04 00:00:00+00:00,btc,699461,1.841861370616,1146131838403.5774,671596746.9099072,58033.3989704851,19749521.11604703,728756
2024-09-05 00:00:00+00:00,btc,734546,1.781930708989,1108231128685.7102,689387390.6542588,56112.9529400935,19750005.49104703,714387
2024-09-06 00:00:00+00:00,btc,726287,1.710811543806,1063344022288.4587,644910781.2933798,53838.9534623028,19750458.61604639,665444
2024-09-07 00:00:00+00:00,btc,606660,1.718206634267,1067863679558.0648,702730370.2602069,54066.4399248977,19750952.36604087,794571
2024-09-08 00:00:00+00:00,btc,596940,1.743469313486,1083551229332.9728,742759315.4826823,54859.2584082408,19751474.24104087,906655
2024-09-09 00:00:00+00:00,btc,736827,1.814072811646,1128541804948.6787,644910781.2933798,57135.7814371712,19751927.36603539,570838
2024-09-10 00:00:00+00:00,btc,733172,1.830850569033,1139009699685.7004,609329500.2093079,57664.4998214494,19752355.49102993,556413
2024-09-11 00:00:00+00:00,btc,662704,1.822802476165,1133986205007.4746,496254188.9565946,57409.1950663355,19752692.99102992,408991
2024-09-12 00:00:00+00:00,btc,775748,1.844923692611,1148145814023.139,700222817.5061857,58124.6418065459,19753167.99102987,561823
2024-09-13 00:00:00+00:00,btc,794367,1.918166417135,1195818457804.4065,566627674.5179347,60536.8814503215,19753552.36601894,422965
2024-09-14 00:00:00+00:00,btc,688474,1.901061522523,1185380845498.9973,640335338.4711611,60007.1702507306,19753986.74101892,637192
2024-09-15 00:00:00+00:00,btc,643849,1.873189573393,1168079552742.0537,695616084.7776585,59129.9197536528,19754458.61601892,730022
2024-09-16 00:00:00+00:00,btc,746172,1.844209085413,1150274777284.253,575841133.3412993,58227.46421654,19754849.24101345,486773
2024-09-17 00:00:00+00:00,btc,732953,1.906555569386,1190025146381.112,691009358.6828212,60238.2177255991,19755317.99101343,551806
2024-09-18 00:00:00+00:00,btc,720313,1.938486988135,1211150580513.792,635728605.742634,61306.2337317358,19755749.24099158,535050
2024-09-19 00:00:00+00:00,btc,746741,1.989407371018,1244529728528.069,562020941.7894075,62994.6096528346,19756130.49095334,449403
2024-09-20 00:00:00+00:00,btc,822445,1.991251479392,1247706329948.0483,667975708.307565,63153.9518270018,19756583.61595331,524801
2024-09-21 00:00:00+00:00,btc,665209,1.997224680189,1251956581811.1748,621908420.8244321,63367.7296078317,19757005.4909533,564640
2024-09-22 00:00:00+00:00,btc,595289,2.00309504051,1256018426232.2217,626515146.9192694,63571.9521729983,19757430.4909533,629903
2024-09-23 00:00:00+00:00,btc,796781,1.993210662996,1251385764258.587,672582441.036092,63336.0126347165,19757886.740926,573531
2024-09-24 00:00:00+00:00,btc,749184,2.02322807255,1271306695183.4255,667975708.307565,64342.7891113384,19758339.86592598,531570
2024-09-25 00:00:00+00:00,btc,713234,1.980828516174,1245981917271.069,655944699.4434932,63059.6269167154,19758789.86592598,504605
2024-09-26 00:00:00+00:00,btc,721855,2.040909822528,1285489555328.316,571298869.5864017,65057.7861461134,19759196.11591505,483781
2024-09-27 00:00:00+00:00,btc,751618,2.061133588941,1299545301087.6182,602061115.6314254,65767.7132542373,19759624.24090959,434448
2024-09-28 00:00:00+00:00,btc,649697,2.059734897491,1299627426191.8,566904259.3924077,65770.5276478667,19760027.36590413,521838
2024-09-29 00:00:00+00:00,btc,680061,2.054377793402,1296640538015.1345,681164035.8409815,65617.7610689655,19760511.74090413,685081
2024-09-30 00:00:00+00:00,btc,732082,1.980655974681,1250077896709.859,602061115.6314254,63260.0425482174,19760939.8659041,593815
2024-10-01 00:00:00+00:00,btc,863700,1.906306811115,1202646051653.5708,689953249.9007359,60858.2487086499,19761430.49089476,624352
2024-10-02 00:00:00+00:00,btc,711643,1.901135632078,1199273528113.5735,681164035.8409815,60686.0993135593,19761914.86483653,599545
2024-10-03 00:00:00+00:00,btc,737116,1.903667765594,1200867438226.5305,694347853.7664963,60765.2367498539,19762408.61481409,574536
2024-10-04 00:00:00+00:00,btc,784413,1.942653036999,1226339830656.776,742688527.9310288,62052.5100496785,19762936.73978672,571667
2024-10-05 00:00:00+00:00,btc,608641,1.941600018448,1225933206941.3413,663585607.7214726,62030.4538977206,19763408.61478671,759113
2024-10-06 00:00:00+00:00,btc,610738,1.964736190677,1240971909274.3645,667980217.9154667,62789.8814555815,19763883.61478667,744069
2024-10-07 00:00:00+00:00,btc,719501,1.952455630153,1233622849152.0457,681164035.8409815,62416.508829924,19764367.9897812,717392
2024-10-08 00:00:00+00:00,btc,822783,1.926780183281,1227920018306.1497,733899313.8712744,62126.3273769725,19764889.86473206,711462
2024-10-09 00:00:00+00:00,btc,668278,1.880158282942,1198077958961.5269,575872986.8706377,60615.2581917008,19765286.73972658,534258
2024-10-10 00:00:00+00:00,btc,679738,1.868650690361,1190316820566.9536,709250576.1991408,60221.1172869667,19765771.11472103,759342
2024-10-11 00:00:00+00:00,btc,718986,1.931911669891,1234647595504.9775,640613421.5382025,62462.539962595,19766208.61470463,631180
2024-10-12 00:00:00+00:00,btc,606243,1.953970337674,1249309568739.9368,654340856.4238901,63202.8806992987,19766655.48970459,732389
2024-10-13 00:00:00+00:00,btc,609844,1.939547429605,1240571118552.432,631461800.4774662,62759.431113384,19767086.7396991,643752
2024-10-14 00:00:00+00:00,btc,722649,2.039522213226,1306430701379.4463,636037614.3024176,66089.7587410871,19767521.11469362,609666
2024-10-15 00:00:00+00:00,btc,787245,2.060181206339,1323151391127.9893,713826383.4349256,66933.974833723,19768008.61468267,648296
2024-10-16 00:00:00+00:00,btc,614677,2.079852586869,1337591659770.797,645189235.3631539,67662.9534038574,19768449.23967718,722995
2024-10-17 00:00:00+00:00,btc,765780,2.067823405287,1331199044933.5325,718402197.2598771,67337.9075482174,19768939.8646717,637858
2024-10-18 00:00:00+00:00,btc,723986,2.097751626956,1352037490364.0715,622310179.41673,68390.5375625365,19769364.86466077,471530
2024-10-19 00:00:00+00:00,btc,685573,2.095293659588,1351429188789.67,791615159.1566001,68357.8982963179,19769905.48965524,738236
2024-10-20 00:00:00+00:00,btc,688498,2.110307256847,1364405010361.8098,791615159.1566001,69012.3532089421,19770446.1146388,785369
2024-10-21 00:00:00+00:00,btc,717571,2.056928495458,1333364068408.307,782463538.095864,67440.4625058445,19770980.48953557,837363
2024-10-22 00:00:00+00:00,btc,639877,2.0548573040083666,1333102370303.0415,639026240.6203892,67425.7553211572,19771411.73952461,696851
2024-10-23 00:00:00+00:00,btc,740774,2.030149964645596,1317742395147.647,718143297.5144315,66647.2866642315,19771883.61450366,655119
2024-10-24 00:00:00+00:00,btc,656927,2.0735534317639304,1347109398128.7732,699119632.4620647,68130.9948369374,19772342.98945587,700022
2024-10-25 00:00:00+00:00,btc,859095,2.015882390039284,1310177531436.6272,727655130.0406147,66261.5376861485,19772821.11445039,503588
2024-10-26 00:00:00+00:00,btc,727063,2.038385405545456,1325271090943.35,694363719.6232326,67023.3399611338,19773277.36445039,603956
2024-10-27 00:00:00+00:00,btc,654362,2.0672450714484363,1344619989932.5825,765702460.1453482,68000.1475008767,19773780.48945036,695610
2024-10-28 00:00:00+00:00,btc,756668,2.12079659111609,1381482823559.9583,798993870.5627304,69862.5205470485,19774305.4894449,713082
2024-10-29 00:00:00+00:00,btc,831182,2.199387577615285,1437208187257.8213,746678795.0929815,72678.7866201052,19774796.11444483,617786
2024-10-30 00:00:00+00:00,btc,794409,2.1895048875101897,1432727864892.0596,803749783.4015626,72450.2843819404,19775324.23943382,674680
2024-10-31 00:00:00+00:00,btc,789382,2.1253164193551783,1391566605240.4385,751434707.9318137,70367.0819576271,19775817.98941723,562286
2024-11-01 00:00:00+00:00,btc,819093,2.096717117505966,1374127913099.3047,727655130.0406147,69483.5830303916,19776296.11441125,547824
2024-11-02 00:00:00+00:00,btc,690705,2.088469515716,1369374466600.2305,670584141.7320336,69241.6794865576,19776736.73940964,540251
2024-11-03 00:00:00+00:00,btc,627617,2.072996077959187,1359535717301.9387,627780898.7884681,68742.7546227352,19777149.23940946,455287
2024-11-04 00:00:00+00:00,btc,811710,2.0421715913323313,1340509299537.1174,722003987.1010513,67779.0969795441,19777621.11439293,462249
2024-11-05 00:00:00+00:00,btc,768957,2.0934035678438234,1375326900715.9143,702351990.309251,69538.0241729982,19778055.48938731,457869
2024-11-06 00:00:00+00:00,btc,894241,2.265383861200003,1497156604749.206,773092476.7620561,75696.0366192285,19778533.61438602,500965
2024-11-07 00:00:00+00:00,btc,792482,2.268079148113374,1502657637883.2903,788251150.3516102,75972.2955546464,19779021.11438028,567009
2024-11-08 00:00:00+00:00,btc,848426,2.2784564278185018,1513276367734.307,717510663.898805,76507.4474012273,19779464.86435818,481877
2024-11-09 00:00:00+00:00,btc,654475,2.2854908075229896,1519081480991.7898,702351990.309251,76799.2527469316,19779899.23935142,587132
2024-11-10 00:00:00+00:00,btc,793243,2.386299165227104,1590524775490.166,747828018.3540778,80409.2865666277,19780361.73934022,553582
2024-11-11 00:00:00+00:00,btc,941403,2.6147362044216913,1757720678966.796,687193309.4435323,88859.998448568,19780786.73931287,461089
2024-11-12 00:00:00+00:00,btc,1007782,2.574402718870185,1741713696652.337,737722233.5356535,88048.7488877849,19781242.98929098,502742
2024-11-13 00:00:00+00:00,btc,859128,2.6237625094988872,1787657675322.5647,697299094.2619566,90369.3819693162,19781674.2392854,570985
2024-11-14 00:00:00+00:00,btc,839766,2.5169171310403327,1725080813100.306,641717281.3987055,87204.2569827586,19782071.11427343,503550
2024-11-15 00:00:00+00:00,btc,886479,2.6166281818489865,1802962571173.1033,757933803.172502,91139.0844427236,19782539.86418062,559376
2024-11-16 00:00:00+00:00,btc,802492,2.5963251574245816,1791703486489.722,793304046.3989047,90567.6957568673,19783030.48914509,608007
2024-11-17 00:00:00+00:00,btc,717710,2.570045957525609,1775232152213.3113,757933803.172502,89732.9704292811,19783499.2391384,598836
2024-11-18 00:00:00+00:00,btc,796834,2.586767436063493,1792185787343.0757,789337179.1728685,90587.6965534775,19783986.73913822,676948
2024-11-19 00:00:00+00:00,btc,757888,2.616096692148944,1825205105778.552,889845956.7430439,92254.1385800701,19784533.61411426,815851
2024-11-20 00:00:00+00:00,btc,750264,2.6545840511759584,1862955744741.5977,747470599.8566331,94160.0406858562,19784992.98823511,669311
2024-11-21 00:00:00+00:00,btc,977195,2.7357035205093947,1949767734681.4053,732216100.2096523,98545.5688798948,19785442.9868657,480041
2024-11-22 00:00:00+00:00,btc,902930,2.7268624607806946,1957583287126.9268,727131269.4347123,98938.3495450029,19785889.86100384,539627
2024-11-23 00:00:00+00:00,btc,877099,2.682475835762373,1933263035602.3704,701707093.5935297,97707.0484590883,19786321.11082408,451335
2024-11-24 00:00:00+00:00,btc,790852,2.684190145202477,1938708892763.704,681367763.1716092,97980.2082819988,19786739.86060396,463815
2024-11-25 00:00:00+00:00,btc,956417,2.5509368688261986,1847003530882.5168,859336950.1269213,93343.0290745178,19787267.98557194,598037
2024-11-26 00:00:00+00:00,btc,790710,2.504171774475637,1818006432546.3628,706791931.6906307,91875.5699593805,19787702.3603786,475347
2024-11-27 00:00:00+00:00,btc,800136,2.606953545179931,1899443244839.8489,676282925.0745082,95989.0802273524,19788117.98530596,462955
2024-11-28 00:00:00+00:00,btc,754947,2.5937387638687115,1894516141679.9128,722046431.3376116,95737.9402822911,19788561.73523034,523444
2024-11-29 00:00:00+00:00,btc,767132,2.6309948422566616,1927421800509.8132,615264919.1644242,97398.9417399182,19788939.85990686,348672
2024-11-30 00:00:00+00:00,btc,828664,2.6035102735918114,1908962307847.3225,833912781.6078997,96463.6248980129,19789452.34398553,633055
2024-12-01 00:00:00+00:00,btc,739652,2.627590012401485,1928918216380.8752,803403774.9917771,97469.6044529515,19789946.07813313,698852
2024-12-02 00:00:00+00:00,btc,925715,2.572610271286454,1894459110890.3772,649987948.105684,95726.4417258913,19790342.94740718,310261
2024-12-03 00:00:00+00:00,btc,918415,2.5714581344527,1900135290511.2388,811042072.28046,96010.8774228521,19790833.51298461,437755
2024-12-04 00:00:00+00:00,btc,887569,2.6375374682187815,1957759688318.8252,759383337.5345525,98920.2528255406,19791292.8080724,503460
2024-12-05 00:00:00+00:00,btc,968792,2.5624396365200885,1918806150363.6316,800710325.3312784,96949.6644117475,19791777.12482239,509543
2024-12-06 00:00:00+00:00,btc,872253,2.619701356628037,1978292068450.6504,702558733.0334829,99953.1056580947,19792202.10743335,433339
2024-12-07 00:00:00+00:00,btc,798958,2.6172416537051104,1978823210378.297,733553973.8810276,99977.7002282291,19792645.81862795,443750
2024-12-08 00:00:00+00:00,btc,851865,2.635830347444721,1995124567555.0056,754217467.7793905,100798.98356429,19793102.04336046,419481
2024-12-09 00:00:00+00:00,btc,915304,2.528321562198401,1927704967520.9807,862700799.5875101,97390.1988597311,19793623.89738428,401306
2024-12-10 00:00:00+00:00,btc,985635,2.504255955643038,1916772101161.006,795544448.137259,96835.5017387493,19794105.12409209,441945
2024-12-11 00:00:00+00:00,btc,858578,2.607825988676539,2005389739960.3052,733553973.8810276,101310.201899766,19794548.84459111,482129
2024-12-12 00:00:00+00:00,btc,883811,2.5725090268010704,1981300299243.624,764549214.7285719,100090.890479544,19795011.21182003,471573
2024-12-13 00:00:00+00:00,btc,936834,2.5964143923269845,2005087006885.8284,878198423.7307109,101289.823976914,19795542.41641123,527292
2024-12-14 00:00:00+00:00,btc,774578,2.5956011229498386,2006662563398.3247,821373819.2296414,101366.87166803,19796039.18299872,523313
2024-12-15 00:00:00+00:00,btc,789756,2.671579602981782,2069747720545.494,707724610.2275023,104551.367141146,19796467.29775711,370567
2024-12-16 00:00:00+00:00,btc,952348,2.6904870242055368,2095617308590.057,797498864.7082182,105855.672229982,19796929.76713727,412496
2024-12-17 00:00:00+00:00,btc,829977,2.6825053486643022,2100814326264.9373,733677846.6894214,106115.910582992,19797354.74843723,417545
2024-12-18 00:00:00+00:00,btc,890898,2.5337669288940026,1989080900958.2937,776835370.7386128,100469.770656926,19797804.73223539,415402
2024-12-19 00:00:00+00:00,btc,861604,2.449250681750823,1934231301840.7524,782230057.3605849,97697.045779661,19798257.83271974,437556
2024-12-20 00:00:00+00:00,btc,882836,2.438923701718572,1932701352301.5583,814598200.3974782,97617.4422051432,19798729.70078425,391262
2024-12-21 00:00:00+00:00,btc,744752,2.424795342221161,1922362435573.652,782230057.3605849,97093.0190832846,19799182.82203878,334464
2024-12-22 00:00:00+00:00,btc,758970,2.3683246829858304,1883920629195.2527,836176962.422074,95149.1058252484,19799667.19451128,332182
2024-12-23 00:00:00+00:00,btc,804969,2.3466031181287983,1877064601089.3376,749861922.0920451,94800.7562060199,19800101.56258799,298335
2024-12-24 00:00:00+00:00,btc,763920,2.4325472895826454,1953077820204.931,712099092.4331796,98637.7330543542,19800514.0601588,323103
2024-12-25 00:00:00+00:00,btc,702219,2.4457574461003446,1964958123095.0613,814598200.3974782,99235.3678869082,19800985.92806539,407080
2024-12-26 00:00:00+00:00,btc,739743,2.3548963638187823,1893573831131.2705,706704398.0428538,95628.3030902981,19801395.29761646,298230
2024-12-27 00:00:00+00:00,btc,846364,2.316536046291274,1865733631847.3723,852361030.0563437,94219.9821461134,19801889.04041662,348548
2024-12-28 00:00:00+00:00,btc,704798,2.3373921900161463,1883669106004.3423,771440684.1166407,95123.5811098773,19802335.90899522,291855
2024-12-29 00:00:00+00:00,btc,727603,2.2939806186069815,1850724503071.058,853362734.1174872,93457.5783202806,19802829.65099519,432661
2024-12-30 00:00:00+00:00,btc,812462,2.264447243535571,1832266408959.4832,867710158.6044941,92523.163085038,19803326.51700902,362074
2024-12-31 00:00:00+00:00,btc,780332,2.2808124449322915,1849465014110.3464,703991256.0098306,93389.7326016949,19803729.6240934,315699
2025-01-01 00:00:00+00:00,btc,661798,2.3030404933089104,1870618380200.1172,764021519.2467395,94455.7965718878,19804167.11404725,290700
2025-01-02 00:00:00+00:00,btc,806065,2.3578841474857937,1918111729016.921,911368526.8668325,96851.393682934,19804688.97841898,412640
2025-01-03 00:00:00+00:00,btc,774077,2.386290557457015,1943293181040.9524,774936113.2769511,98120.6846759205,19805132.70427525,400483
2025-01-04 00:00:00+00:00,btc,699568,2.3875160097101222,1945504870252.1655,813137188.4534373,98230.0478571011,19805598.31429955,439080
2025-01-05 00:00:00+00:00,btc,672568,2.390965860098841,1949212211950.715,851338263.6299235,98414.8120964348,19806085.7957105,433093
2025-01-06 00:00:00+00:00,btc,765227,2.477062799747396,2023819606221.713,725820444.0702533,102179.560366745,19806501.40750046,364707
2025-01-07 00:00:00+00:00,btc,780759,2.3467027834219376,1920775996884.6816,731277745.0146124,96974.9957857978,19806920.1377164,344525
2025-01-08 00:00:00+00:00,btc,739012,2.2986659046669535,1882472571006.6912,682162075.8079149,95039.2809210988,19807310.75363998,408966
2025-01-09 00:00:00+00:00,btc,742304,2.233820238836667,1829173131917.1704,829509083.4280078,92346.1691589714,19807785.73248988,528450
2025-01-10 00:00:00+00:00,btc,797315,2.290082536703305,1877010385895.2708,774936113.2769511,94759.1196358854,19808229.46759886,405326
2025-01-11 00:00:00+00:00,btc,680515,2.285501707170164,1874028218724.514,753106925.2165282,94606.5080099357,19808660.71631881,368077
2025-01-12 00:00:00+00:00,btc,706797,2.278657758123868,1869072635804.9497,939920313.6991917,94353.7752586207,19809198.20835871,380129
2025-01-13 00:00:00+00:00,btc,730319,2.2779845089607442,1869545289653.9631,702796045.2561852,94375.7299102864,19809598.20317314,407646
2025-01-14 00:00:00+00:00,btc,790420,2.3280580564665416,1913048986189.611,845551487.3779281,96569.475726768,19810079.44583192,348098
2025-01-15 00:00:00+00:00,btc,804761,2.4095410827754344,1984466832794.948,763192581.1983879,100172.405985096,19810513.81645165,356513
2025-01-16 00:00:00+00:00,btc,787871,2.3989108291075403,1980650188550.284,702796045.2561852,99977.7298234951,19810913.81097578,381403
2025-01-17 00:00:00+00:00,btc,844973,2.495913169030756,2066259604648.943,823589117.1405907,104296.588034191,19811382.55425549,420369
2025-01-18 00:00:00+00:00,btc,730835,2.4946785705686336,2068314222988.1396,713777234.3280815,104398.156261251,19811788.80029538,360806
2025-01-19 00:00:00+00:00,btc,777201,2.410672870086662,2000137986542.099,823589117.1405907,100954.572281999,19812257.54644438,381533
2025-01-20 00:00:00+00:00,btc,852334,2.4450561327537335,2032568393070.494,834570306.2124872,102588.998699006,19812732.54293092,353367
2025-01-21 00:00:00+00:00,btc,864025,2.518858900509325,2099953742682.1108,730249013.9826986,105987.888705435,19813148.1656208,329282
2025-01-22 00:00:00+00:00,btc,830610,2.459018475131256,2056477666295.4973,823589117.1405907,103791.128861485,19813616.91363797,429325
2025-01-23 00:00:00+00:00,btc,797154,2.455447281433525,2064318362060.2712,746720793.6373155,104184.616743717,19814041.90542135,326782
2025-01-24 00:00:00+00:00,btc,778133,2.4651832101972833,2074895497988.584,768683171.7811084,104716.12488194,19814479.38727566,372822
2025-01-25 00:00:00+00:00,btc,674223,2.4670204525538764,2077908832637.7983,702796045.2561852,104866.085348919,19814879.38377799,328968
2025-01-26 00:00:00+00:00,btc,652111,2.418361700134125,2037674834179.0256,752211392.1264913,102833.369273232,19815307.50747697,310325
2025-01-27 00:00:00+00:00,btc,800741,2.3934124984483267,2019377065358.7551,841019046.8641225,101907.44629661,19815795.00560923,335928
2025-01-28 00:00:00+00:00,btc,754559,2.373287118165897,2004179506349.8545,795344640.9204767,101138.144066043,19816257.50459816,311149
2025-01-29 00:00:00+00:00,btc,732357,2.436318963363576,2059331945599.1267,832962291.9147371,103918.795458796,19816741.87530066,349802
2025-01-30 00:00:00+00:00,btc,768553,2.457756213004062,2080556697805.9504,779222784.9668733,104987.446410871,19817194.99742512,346376
2025-01-31 00:00:00+00:00,btc,767144,2.3926271926371023,2026606623485.5928,671743786.5481225,102263.043670953,19817585.61779669,317922
2025-02-01 00:00:00+00:00,btc,732561,2.353296238999732,1993910895067.3057,988806850.4558095,100610.290439801,19818160.61111899,352449
